service_id,date,exception_type
IDFM:137280,20240821,2
IDFM:137280,20240820,2
IDFM:137280,20240819,2
IDFM:137280,20240829,2
IDFM:137280,20240828,2
IDFM:137280,20240827,2
IDFM:137280,20240826,2
IDFM:137428,20240815,2
IDFM:137428,20240906,2
IDFM:137505,20240712,1
IDFM:137505,20240719,1
IDFM:137505,20240726,1
IDFM:137505,20240815,2
IDFM:137505,20240814,2
IDFM:137513,20240815,2
IDFM:137513,20240814,2
IDFM:137513,20240906,1
IDFM:137513,20240905,2
IDFM:137513,20240904,2
IDFM:137513,20240903,2
IDFM:137513,20240902,2
IDFM:137595,20240718,1
IDFM:137595,20240717,1
IDFM:137595,20240716,1
IDFM:137595,20240715,1
IDFM:137595,20240725,1
IDFM:137595,20240724,1
IDFM:137595,20240723,1
IDFM:137595,20240722,1
IDFM:138133,20240726,2
IDFM:138133,20240815,1
IDFM:138133,20240814,1
IDFM:138136,20240712,1
IDFM:138136,20240714,2
IDFM:138136,20240719,1
IDFM:138136,20240726,1
IDFM:138136,20240815,1
IDFM:138138,20240814,2
IDFM:138138,20240906,1
IDFM:138138,20240905,2
IDFM:138138,20240904,2
IDFM:138138,20240903,2
IDFM:138138,20240902,2
IDFM:138195,20240815,1
IDFM:138195,20240906,1
IDFM:138195,20240905,1
IDFM:138195,20240904,1
IDFM:138195,20240903,1
IDFM:138195,20240902,1
IDFM:138195,20240908,2
IDFM:138195,20240907,2
IDFM:138195,20240912,1
IDFM:138195,20240911,1
IDFM:138195,20240910,1
IDFM:138195,20240909,1
IDFM:138197,20240815,1
IDFM:138197,20240907,1
IDFM:138198,20240815,1
IDFM:138198,20240906,1
IDFM:138198,20240905,1
IDFM:138198,20240904,1
IDFM:138198,20240903,1
IDFM:138198,20240902,1
IDFM:138198,20240908,2
IDFM:138198,20240912,1
IDFM:138198,20240911,1
IDFM:138198,20240910,1
IDFM:138198,20240909,1
IDFM:138210,20240815,1
IDFM:138210,20240906,1
IDFM:138210,20240905,1
IDFM:138210,20240904,1
IDFM:138210,20240903,1
IDFM:138210,20240902,1
IDFM:138210,20240908,2
IDFM:138210,20240912,1
IDFM:138210,20240911,1
IDFM:138210,20240910,1
IDFM:138210,20240909,1
IDFM:138235,20240725,2
IDFM:138235,20240724,2
IDFM:138235,20240723,2
IDFM:138235,20240722,2
IDFM:138235,20240814,2
IDFM:138428,20240815,2
IDFM:138429,20240802,2
IDFM:138429,20240801,2
IDFM:138429,20240731,2
IDFM:138429,20240730,2
IDFM:138429,20240729,2
IDFM:138429,20240809,2
IDFM:138429,20240808,2
IDFM:138429,20240807,2
IDFM:138429,20240806,2
IDFM:138429,20240805,2
IDFM:138429,20240816,2
IDFM:138429,20240815,2
IDFM:138429,20240814,2
IDFM:138429,20240813,2
IDFM:138429,20240812,2
IDFM:138429,20240823,2
IDFM:138429,20240822,2
IDFM:138429,20240821,2
IDFM:138429,20240820,2
IDFM:138429,20240819,2
IDFM:138575,20240815,2
IDFM:138575,20240830,2
IDFM:138575,20240829,2
IDFM:138575,20240828,2
IDFM:138575,20240827,2
IDFM:138575,20240826,2
IDFM:138739,20240714,2
IDFM:138739,20240815,1
IDFM:138811,20240801,2
IDFM:138811,20240731,2
IDFM:138811,20240730,2
IDFM:138811,20240729,2
IDFM:138811,20240808,2
IDFM:138811,20240807,2
IDFM:138811,20240806,2
IDFM:138811,20240805,2
IDFM:138811,20240815,2
IDFM:138811,20240814,2
IDFM:138811,20240813,2
IDFM:138811,20240812,2
IDFM:138811,20240822,2
IDFM:138811,20240821,2
IDFM:138811,20240820,2
IDFM:138811,20240819,2
IDFM:138812,20240802,2
IDFM:138812,20240801,2
IDFM:138812,20240731,2
IDFM:138812,20240730,2
IDFM:138812,20240729,2
IDFM:138812,20240809,2
IDFM:138812,20240808,2
IDFM:138812,20240807,2
IDFM:138812,20240806,2
IDFM:138812,20240805,2
IDFM:138812,20240816,2
IDFM:138812,20240815,2
IDFM:138812,20240814,2
IDFM:138812,20240813,2
IDFM:138812,20240812,2
IDFM:138812,20240823,2
IDFM:138812,20240822,2
IDFM:138812,20240821,2
IDFM:138812,20240820,2
IDFM:138812,20240819,2
IDFM:138812,20240906,2
IDFM:138813,20240802,2
IDFM:138813,20240801,2
IDFM:138813,20240731,2
IDFM:138813,20240730,2
IDFM:138813,20240729,2
IDFM:138813,20240809,2
IDFM:138813,20240808,2
IDFM:138813,20240807,2
IDFM:138813,20240806,2
IDFM:138813,20240805,2
IDFM:138813,20240816,2
IDFM:138813,20240815,2
IDFM:138813,20240814,2
IDFM:138813,20240813,2
IDFM:138813,20240812,2
IDFM:138813,20240823,2
IDFM:138813,20240822,2
IDFM:138813,20240821,2
IDFM:138813,20240820,2
IDFM:138813,20240819,2
IDFM:138819,20240801,2
IDFM:138819,20240731,2
IDFM:138819,20240730,2
IDFM:138819,20240729,2
IDFM:138819,20240808,2
IDFM:138819,20240807,2
IDFM:138819,20240806,2
IDFM:138819,20240805,2
IDFM:138819,20240815,2
IDFM:138819,20240814,2
IDFM:138819,20240813,2
IDFM:138819,20240812,2
IDFM:138819,20240822,2
IDFM:138819,20240821,2
IDFM:138819,20240820,2
IDFM:138819,20240819,2
IDFM:138825,20240712,1
IDFM:138825,20240719,1
IDFM:138825,20240726,1
IDFM:138825,20240815,2
IDFM:138825,20240814,2
IDFM:138825,20240830,1
IDFM:138837,20240802,1
IDFM:138837,20240809,1
IDFM:138837,20240816,1
IDFM:138837,20240815,2
IDFM:138837,20240823,1
IDFM:138877,20240802,2
IDFM:138877,20240809,2
IDFM:138877,20240816,2
IDFM:138877,20240823,2
IDFM:138880,20240802,2
IDFM:138880,20240809,2
IDFM:138880,20240816,2
IDFM:138880,20240823,2
IDFM:138880,20240905,1
IDFM:138880,20240904,1
IDFM:138880,20240903,1
IDFM:138880,20240902,1
IDFM:138880,20240906,2
IDFM:138880,20240912,1
IDFM:138880,20240911,1
IDFM:138880,20240910,1
IDFM:138880,20240909,1
IDFM:138942,20240802,2
IDFM:138942,20240801,2
IDFM:138942,20240731,2
IDFM:138942,20240730,2
IDFM:138942,20240729,2
IDFM:138942,20240809,2
IDFM:138942,20240808,2
IDFM:138942,20240807,2
IDFM:138942,20240806,2
IDFM:138942,20240805,2
IDFM:138942,20240816,2
IDFM:138942,20240815,2
IDFM:138942,20240814,2
IDFM:138942,20240813,2
IDFM:138942,20240812,2
IDFM:138942,20240823,2
IDFM:138942,20240822,2
IDFM:138942,20240821,2
IDFM:138942,20240820,2
IDFM:138942,20240819,2
IDFM:138942,20240905,2
IDFM:138942,20240904,2
IDFM:138942,20240903,2
IDFM:138942,20240902,2
IDFM:138945,20240802,2
IDFM:138945,20240809,2
IDFM:138945,20240816,2
IDFM:138945,20240815,2
IDFM:138945,20240814,2
IDFM:138945,20240823,2
IDFM:138945,20240905,2
IDFM:138945,20240904,2
IDFM:138945,20240903,2
IDFM:138945,20240902,2
IDFM:138958,20240801,2
IDFM:138958,20240731,2
IDFM:138958,20240730,2
IDFM:138958,20240729,2
IDFM:138958,20240808,2
IDFM:138958,20240807,2
IDFM:138958,20240806,2
IDFM:138958,20240805,2
IDFM:138958,20240815,2
IDFM:138958,20240814,2
IDFM:138958,20240813,2
IDFM:138958,20240812,2
IDFM:138958,20240822,2
IDFM:138958,20240821,2
IDFM:138958,20240820,2
IDFM:138958,20240819,2
IDFM:138958,20240906,1
IDFM:138964,20240712,1
IDFM:138964,20240719,1
IDFM:138964,20240716,2
IDFM:138964,20240715,2
IDFM:138964,20240726,1
IDFM:138964,20240723,2
IDFM:138964,20240722,2
IDFM:138964,20240801,1
IDFM:138964,20240731,1
IDFM:138964,20240808,1
IDFM:138964,20240807,1
IDFM:138964,20240822,1
IDFM:138964,20240821,1
IDFM:138964,20240830,1
IDFM:138964,20240827,2
IDFM:138964,20240826,2
IDFM:138964,20240906,1
IDFM:138964,20240905,1
IDFM:138964,20240904,1
IDFM:138964,20240912,1
IDFM:138964,20240911,1
IDFM:138965,20240802,2
IDFM:138965,20240809,2
IDFM:138965,20240816,2
IDFM:138965,20240823,2
IDFM:138966,20240814,1
IDFM:139018,20240801,2
IDFM:139018,20240731,2
IDFM:139018,20240730,2
IDFM:139018,20240729,2
IDFM:139018,20240808,2
IDFM:139018,20240807,2
IDFM:139018,20240806,2
IDFM:139018,20240805,2
IDFM:139018,20240815,2
IDFM:139018,20240814,2
IDFM:139018,20240813,2
IDFM:139018,20240812,2
IDFM:139018,20240822,2
IDFM:139018,20240821,2
IDFM:139018,20240820,2
IDFM:139018,20240819,2
IDFM:139018,20240906,1
IDFM:139018,20240905,2
IDFM:139018,20240904,2
IDFM:139018,20240903,2
IDFM:139018,20240902,2
IDFM:139022,20240802,2
IDFM:139022,20240809,2
IDFM:139022,20240816,2
IDFM:139022,20240823,2
IDFM:139022,20240905,1
IDFM:139022,20240904,1
IDFM:139022,20240903,1
IDFM:139022,20240902,1
IDFM:139022,20240912,1
IDFM:139022,20240911,1
IDFM:139022,20240910,1
IDFM:139022,20240909,1
IDFM:139135,20240815,2
IDFM:139135,20240830,2
IDFM:139135,20240829,2
IDFM:139135,20240828,2
IDFM:139135,20240827,2
IDFM:139135,20240826,2
IDFM:139135,20240906,2
IDFM:139389,20240814,1
IDFM:139389,20240830,2
IDFM:139389,20240905,1
IDFM:139389,20240904,1
IDFM:139389,20240903,1
IDFM:139389,20240902,1
IDFM:139389,20240906,2
IDFM:139389,20240912,1
IDFM:139389,20240911,1
IDFM:139389,20240910,1
IDFM:139389,20240909,1
IDFM:139555,20240815,2
IDFM:139555,20240814,2
IDFM:139557,20240814,1
IDFM:139616,20240718,1
IDFM:139616,20240717,1
IDFM:139616,20240716,1
IDFM:139616,20240715,1
IDFM:139616,20240725,1
IDFM:139616,20240724,1
IDFM:139616,20240723,1
IDFM:139616,20240722,1
IDFM:139616,20240814,1
IDFM:139616,20240829,1
IDFM:139616,20240828,1
IDFM:139616,20240827,1
IDFM:139616,20240826,1
IDFM:139688,20240719,2
IDFM:139688,20240726,2
IDFM:139688,20240815,2
IDFM:139693,20240718,1
IDFM:139693,20240716,1
IDFM:139693,20240715,1
IDFM:139693,20240719,2
IDFM:139693,20240725,1
IDFM:139693,20240723,1
IDFM:139693,20240722,1
IDFM:139693,20240726,2
IDFM:139693,20240731,2
IDFM:139693,20240807,2
IDFM:139693,20240821,2
IDFM:139693,20240829,1
IDFM:139693,20240827,1
IDFM:139693,20240826,1
IDFM:139768,20240801,1
IDFM:139768,20240731,1
IDFM:139768,20240730,1
IDFM:139768,20240729,1
IDFM:139768,20240808,1
IDFM:139768,20240807,1
IDFM:139768,20240806,1
IDFM:139768,20240805,1
IDFM:139768,20240814,1
IDFM:139768,20240813,1
IDFM:139768,20240812,1
IDFM:139768,20240822,1
IDFM:139768,20240821,1
IDFM:139768,20240820,1
IDFM:139768,20240819,1
IDFM:139823,20240814,1
IDFM:139823,20240830,2
IDFM:139829,20240815,2
IDFM:139829,20240830,2
IDFM:139829,20240829,2
IDFM:139829,20240828,2
IDFM:139829,20240827,2
IDFM:139829,20240826,2
IDFM:139829,20240905,2
IDFM:139829,20240904,2
IDFM:139829,20240903,2
IDFM:139829,20240902,2
IDFM:140511,20240712,1
IDFM:140511,20240719,1
IDFM:140511,20240726,1
IDFM:140511,20240815,2
IDFM:140511,20240814,2
IDFM:140511,20240830,1
IDFM:140623,20240801,1
IDFM:140623,20240731,1
IDFM:140623,20240730,1
IDFM:140623,20240729,1
IDFM:140623,20240802,2
IDFM:140623,20240808,1
IDFM:140623,20240807,1
IDFM:140623,20240806,1
IDFM:140623,20240805,1
IDFM:140623,20240809,2
IDFM:140623,20240813,1
IDFM:140623,20240812,1
IDFM:140623,20240816,2
IDFM:140623,20240822,1
IDFM:140623,20240821,1
IDFM:140623,20240820,1
IDFM:140623,20240819,1
IDFM:140623,20240823,2
IDFM:140667,20240815,2
IDFM:140667,20240814,2
IDFM:140667,20240829,2
IDFM:140667,20240828,2
IDFM:140667,20240827,2
IDFM:140667,20240826,2
IDFM:140667,20240906,1
IDFM:140667,20240905,2
IDFM:140667,20240904,2
IDFM:140667,20240903,2
IDFM:140667,20240902,2
IDFM:141343,20240815,2
IDFM:141343,20240814,2
IDFM:141343,20240829,2
IDFM:141343,20240828,2
IDFM:141343,20240827,2
IDFM:141343,20240826,2
IDFM:141488,20240714,1
IDFM:141488,20240908,1
IDFM:141488,20240907,2
IDFM:141489,20240713,1
IDFM:141489,20240815,2
IDFM:141500,20240714,1
IDFM:141500,20240815,2
IDFM:141500,20240908,1
IDFM:141544,20240714,1
IDFM:141544,20240905,1
IDFM:141544,20240904,1
IDFM:141544,20240903,1
IDFM:141544,20240902,1
IDFM:141544,20240907,2
IDFM:141544,20240912,1
IDFM:141544,20240911,1
IDFM:141544,20240910,1
IDFM:141544,20240909,1
IDFM:141549,20240714,1
IDFM:141601,20240815,1
IDFM:141601,20240906,1
IDFM:141601,20240905,1
IDFM:141601,20240904,1
IDFM:141601,20240903,1
IDFM:141601,20240902,1
IDFM:141601,20240908,2
IDFM:141601,20240912,1
IDFM:141601,20240911,1
IDFM:141601,20240910,1
IDFM:141601,20240909,1
IDFM:141652,20240815,1
IDFM:141652,20240907,1
IDFM:141694,20240815,1
IDFM:141694,20240907,2
IDFM:141724,20240713,1
IDFM:141724,20240814,1
IDFM:141724,20240908,1
IDFM:141724,20240906,2
IDFM:141744,20240814,2
IDFM:141846,20240815,1
IDFM:141903,20240714,1
IDFM:141903,20240906,1
IDFM:141903,20240905,1
IDFM:141903,20240904,1
IDFM:141903,20240903,1
IDFM:141903,20240902,1
IDFM:141903,20240907,2
IDFM:141903,20240912,1
IDFM:141903,20240911,1
IDFM:141903,20240910,1
IDFM:141903,20240909,1
IDFM:142024,20240713,1
IDFM:142024,20240714,2
IDFM:142024,20240907,1
IDFM:142449,20240713,1
IDFM:142449,20240815,2
IDFM:142449,20240908,1
IDFM:142449,20240906,2
IDFM:142449,20240905,2
IDFM:142449,20240904,2
IDFM:142449,20240903,2
IDFM:142449,20240902,2
IDFM:142824,20240815,1
IDFM:142824,20240907,1
IDFM:142824,20240906,1
IDFM:142824,20240905,1
IDFM:142824,20240904,1
IDFM:142824,20240903,1
IDFM:142824,20240902,1
IDFM:142824,20240908,2
IDFM:142824,20240912,1
IDFM:142824,20240911,1
IDFM:142824,20240910,1
IDFM:142824,20240909,1
IDFM:143371,20240713,1
IDFM:143371,20240815,2
IDFM:143371,20240907,1
IDFM:143371,20240906,2
IDFM:143371,20240905,2
IDFM:143371,20240904,2
IDFM:143371,20240903,2
IDFM:143371,20240902,2
IDFM:143372,20240713,1
IDFM:143372,20240814,1
IDFM:143382,20240713,1
IDFM:143382,20240815,2
IDFM:143387,20240713,1
IDFM:143387,20240815,2
IDFM:143387,20240906,2
IDFM:143454,20240714,1
IDFM:143454,20240815,2
IDFM:143454,20240906,2
IDFM:143454,20240905,2
IDFM:143454,20240904,2
IDFM:143454,20240903,2
IDFM:143454,20240902,2
IDFM:143493,20240714,1
IDFM:143493,20240814,1
IDFM:143503,20240713,1
IDFM:143503,20240814,1
IDFM:143503,20240905,1
IDFM:143503,20240904,1
IDFM:143503,20240903,1
IDFM:143503,20240902,1
IDFM:143503,20240912,1
IDFM:143503,20240911,1
IDFM:143503,20240910,1
IDFM:143503,20240909,1
IDFM:143505,20240713,1
IDFM:143505,20240814,1
IDFM:143505,20240907,1
IDFM:143505,20240906,2
IDFM:143546,20240713,1
IDFM:143546,20240714,2
IDFM:143564,20240714,1
IDFM:143564,20240815,2
IDFM:143564,20240814,2
IDFM:143586,20240714,1
IDFM:143586,20240815,2
IDFM:143721,20240713,1
IDFM:143721,20240814,1
IDFM:143721,20240905,1
IDFM:143721,20240904,1
IDFM:143721,20240903,1
IDFM:143721,20240902,1
IDFM:143721,20240906,2
IDFM:143721,20240912,1
IDFM:143721,20240911,1
IDFM:143721,20240910,1
IDFM:143721,20240909,1
IDFM:143768,20240713,1
IDFM:143768,20240814,1
IDFM:143839,20240815,1
IDFM:143994,20240714,1
IDFM:144301,20240713,1
IDFM:144301,20240714,2
IDFM:144301,20240908,2
IDFM:144457,20240815,2
IDFM:144457,20240814,2
IDFM:144457,20240906,1
IDFM:145164,20240714,1
IDFM:145164,20240801,1
IDFM:145164,20240808,1
IDFM:145164,20240807,1
IDFM:145164,20240806,1
IDFM:145164,20240805,1
IDFM:145164,20240813,1
IDFM:145164,20240812,1
IDFM:145164,20240822,1
IDFM:145164,20240821,1
IDFM:145164,20240820,1
IDFM:145164,20240819,1
IDFM:145164,20240829,1
IDFM:145164,20240828,1
IDFM:145164,20240827,1
IDFM:145164,20240826,1
IDFM:145167,20240814,2
IDFM:145167,20240905,2
IDFM:145167,20240904,2
IDFM:145167,20240903,2
IDFM:145167,20240902,2
IDFM:145190,20240714,1
IDFM:145190,20240719,2
IDFM:145190,20240726,2
IDFM:145190,20240801,1
IDFM:145190,20240808,1
IDFM:145190,20240807,1
IDFM:145190,20240806,1
IDFM:145190,20240805,1
IDFM:145190,20240814,1
IDFM:145190,20240813,1
IDFM:145190,20240812,1
IDFM:145190,20240822,1
IDFM:145190,20240821,1
IDFM:145190,20240820,1
IDFM:145190,20240819,1
IDFM:145190,20240829,1
IDFM:145190,20240828,1
IDFM:145190,20240827,1
IDFM:145190,20240826,1
IDFM:145190,20240906,2
IDFM:145196,20240714,1
IDFM:145196,20240712,1
IDFM:145196,20240719,1
IDFM:145196,20240718,1
IDFM:145196,20240717,1
IDFM:145196,20240716,1
IDFM:145196,20240715,1
IDFM:145196,20240726,1
IDFM:145196,20240725,1
IDFM:145196,20240724,1
IDFM:145196,20240723,1
IDFM:145196,20240722,1
IDFM:145196,20240731,1
IDFM:145196,20240730,1
IDFM:145196,20240729,1
IDFM:145283,20240714,1
IDFM:145283,20240906,1
IDFM:145398,20240726,2
IDFM:145398,20240725,2
IDFM:145398,20240807,1
IDFM:145398,20240806,1
IDFM:145398,20240805,1
IDFM:145398,20240814,1
IDFM:145398,20240813,1
IDFM:145398,20240812,1
IDFM:145398,20240821,1
IDFM:145398,20240820,1
IDFM:145398,20240819,1
IDFM:145398,20240828,1
IDFM:145398,20240827,1
IDFM:145398,20240826,1
IDFM:145398,20240906,2
IDFM:145398,20240905,2
IDFM:145432,20240801,1
IDFM:145432,20240808,1
IDFM:145432,20240807,1
IDFM:145432,20240806,1
IDFM:145432,20240805,1
IDFM:145432,20240814,1
IDFM:145432,20240813,1
IDFM:145432,20240812,1
IDFM:145432,20240822,1
IDFM:145432,20240821,1
IDFM:145432,20240820,1
IDFM:145432,20240819,1
IDFM:145432,20240829,1
IDFM:145432,20240828,1
IDFM:145432,20240827,1
IDFM:145432,20240826,1
IDFM:145480,20240801,2
IDFM:145480,20240808,2
IDFM:145480,20240807,2
IDFM:145480,20240806,2
IDFM:145480,20240805,2
IDFM:145480,20240815,2
IDFM:145480,20240814,2
IDFM:145480,20240813,2
IDFM:145480,20240812,2
IDFM:145480,20240822,2
IDFM:145480,20240821,2
IDFM:145480,20240820,2
IDFM:145480,20240819,2
IDFM:145480,20240829,2
IDFM:145480,20240828,2
IDFM:145480,20240827,2
IDFM:145480,20240826,2
IDFM:145616,20240712,1
IDFM:145616,20240714,2
IDFM:145616,20240719,1
IDFM:145616,20240718,1
IDFM:145616,20240717,1
IDFM:145616,20240716,1
IDFM:145616,20240715,1
IDFM:145616,20240726,1
IDFM:145616,20240725,1
IDFM:145616,20240724,1
IDFM:145616,20240723,1
IDFM:145616,20240722,1
IDFM:145616,20240731,1
IDFM:145616,20240730,1
IDFM:145616,20240729,1
IDFM:145616,20240815,1
IDFM:145616,20240906,1
IDFM:145616,20240905,1
IDFM:145616,20240904,1
IDFM:145616,20240903,1
IDFM:145616,20240902,1
IDFM:145616,20240912,1
IDFM:145616,20240911,1
IDFM:145616,20240910,1
IDFM:145616,20240909,1
IDFM:145621,20240714,1
IDFM:145621,20240712,1
IDFM:145621,20240719,1
IDFM:145621,20240718,1
IDFM:145621,20240717,1
IDFM:145621,20240716,1
IDFM:145621,20240715,1
IDFM:145621,20240726,1
IDFM:145621,20240725,1
IDFM:145621,20240724,1
IDFM:145621,20240723,1
IDFM:145621,20240722,1
IDFM:145621,20240731,1
IDFM:145621,20240730,1
IDFM:145621,20240729,1
IDFM:145621,20240906,1
IDFM:145621,20240905,1
IDFM:145621,20240904,1
IDFM:145621,20240903,1
IDFM:145621,20240902,1
IDFM:145621,20240912,1
IDFM:145621,20240911,1
IDFM:145621,20240910,1
IDFM:145621,20240909,1
IDFM:145691,20240718,2
IDFM:145691,20240717,2
IDFM:145691,20240716,2
IDFM:145691,20240715,2
IDFM:145691,20240725,2
IDFM:145691,20240724,2
IDFM:145691,20240723,2
IDFM:145691,20240722,2
IDFM:145691,20240731,2
IDFM:145691,20240730,2
IDFM:145691,20240729,2
IDFM:145691,20240815,2
IDFM:145755,20240714,2
IDFM:145755,20240815,1
IDFM:145755,20240814,1
IDFM:145756,20240714,2
IDFM:145764,20240815,1
IDFM:145764,20240906,1
IDFM:145788,20240815,2
IDFM:145788,20240905,2
IDFM:145788,20240904,2
IDFM:145788,20240903,2
IDFM:145788,20240902,2
IDFM:145794,20240718,1
IDFM:145794,20240717,1
IDFM:145794,20240716,1
IDFM:145794,20240715,1
IDFM:145794,20240719,2
IDFM:145794,20240725,1
IDFM:145794,20240724,1
IDFM:145794,20240723,1
IDFM:145794,20240722,1
IDFM:145794,20240726,2
IDFM:145794,20240731,1
IDFM:145794,20240730,1
IDFM:145794,20240729,1
IDFM:145794,20240814,1
IDFM:145818,20240814,2
IDFM:145819,20240814,2
IDFM:145819,20240906,1
IDFM:145827,20240815,1
IDFM:145827,20240906,1
IDFM:145827,20240905,1
IDFM:145827,20240904,1
IDFM:145827,20240903,1
IDFM:145827,20240902,1
IDFM:145827,20240912,1
IDFM:145827,20240911,1
IDFM:145827,20240910,1
IDFM:145827,20240909,1
IDFM:145831,20240714,1
IDFM:145831,20240906,1
IDFM:145831,20240905,1
IDFM:145831,20240904,1
IDFM:145831,20240903,1
IDFM:145831,20240902,1
IDFM:145831,20240912,1
IDFM:145831,20240911,1
IDFM:145831,20240910,1
IDFM:145831,20240909,1
IDFM:145896,20240815,2
IDFM:145896,20240814,2
IDFM:145896,20240906,1
IDFM:145907,20240815,2
IDFM:145907,20240814,2
IDFM:146097,20240714,1
IDFM:146097,20240815,2
IDFM:146097,20240814,2
IDFM:146219,20240814,1
IDFM:146219,20240905,1
IDFM:146219,20240904,1
IDFM:146219,20240903,1
IDFM:146219,20240902,1
IDFM:146219,20240912,1
IDFM:146219,20240911,1
IDFM:146219,20240910,1
IDFM:146219,20240909,1
IDFM:146281,20240815,2
IDFM:146281,20240906,2
IDFM:146806,20240712,1
IDFM:146806,20240714,2
IDFM:146806,20240719,1
IDFM:146806,20240718,1
IDFM:146806,20240717,1
IDFM:146806,20240716,1
IDFM:146806,20240715,1
IDFM:146806,20240726,1
IDFM:146806,20240725,1
IDFM:146806,20240724,1
IDFM:146806,20240723,1
IDFM:146806,20240722,1
IDFM:146806,20240731,1
IDFM:146806,20240730,1
IDFM:146806,20240729,1
IDFM:146806,20240815,1
IDFM:146935,20240718,1
IDFM:146935,20240717,1
IDFM:146935,20240716,1
IDFM:146935,20240715,1
IDFM:146935,20240725,1
IDFM:146935,20240724,1
IDFM:146935,20240723,1
IDFM:146935,20240722,1
IDFM:146935,20240731,1
IDFM:146935,20240730,1
IDFM:146935,20240729,1
IDFM:146935,20240815,1
IDFM:146954,20240714,1
IDFM:146954,20240718,1
IDFM:146954,20240717,1
IDFM:146954,20240716,1
IDFM:146954,20240715,1
IDFM:146954,20240725,1
IDFM:146954,20240724,1
IDFM:146954,20240723,1
IDFM:146954,20240722,1
IDFM:146954,20240731,1
IDFM:146954,20240730,1
IDFM:146954,20240729,1
IDFM:147028,20240714,2
IDFM:147028,20240906,2
IDFM:147028,20240905,2
IDFM:147028,20240904,2
IDFM:147028,20240903,2
IDFM:147028,20240902,2
IDFM:147693,20240718,1
IDFM:147693,20240717,1
IDFM:147693,20240716,1
IDFM:147693,20240715,1
IDFM:147693,20240725,1
IDFM:147693,20240724,1
IDFM:147693,20240723,1
IDFM:147693,20240722,1
IDFM:147693,20240731,1
IDFM:147693,20240730,1
IDFM:147693,20240729,1
IDFM:147693,20240814,1
IDFM:147695,20240718,1
IDFM:147695,20240716,1
IDFM:147695,20240715,1
IDFM:147695,20240719,2
IDFM:147695,20240725,1
IDFM:147695,20240723,1
IDFM:147695,20240722,1
IDFM:147695,20240726,2
IDFM:147695,20240730,1
IDFM:147695,20240729,1
IDFM:147695,20240807,2
IDFM:147695,20240821,2
IDFM:147695,20240828,2
IDFM:147697,20240718,1
IDFM:147697,20240725,1
IDFM:147697,20240802,2
IDFM:147697,20240809,2
IDFM:147697,20240807,2
IDFM:147697,20240806,2
IDFM:147697,20240805,2
IDFM:147697,20240816,2
IDFM:147697,20240814,2
IDFM:147697,20240813,2
IDFM:147697,20240812,2
IDFM:147697,20240823,2
IDFM:147697,20240821,2
IDFM:147697,20240820,2
IDFM:147697,20240819,2
IDFM:147697,20240830,2
IDFM:147697,20240828,2
IDFM:147697,20240827,2
IDFM:147697,20240826,2
IDFM:147697,20240904,2
IDFM:147697,20240903,2
IDFM:147697,20240902,2
IDFM:147776,20240714,1
IDFM:147776,20240815,2
IDFM:147776,20240814,2
IDFM:147776,20240905,2
IDFM:147776,20240904,2
IDFM:147776,20240903,2
IDFM:147776,20240902,2
IDFM:147916,20240714,1
IDFM:147916,20240802,1
IDFM:147916,20240801,1
IDFM:147916,20240731,1
IDFM:147916,20240730,1
IDFM:147916,20240729,1
IDFM:147916,20240809,1
IDFM:147916,20240808,1
IDFM:147916,20240807,1
IDFM:147916,20240806,1
IDFM:147916,20240805,1
IDFM:147916,20240816,1
IDFM:147916,20240814,1
IDFM:147916,20240813,1
IDFM:147916,20240812,1
IDFM:147916,20240823,1
IDFM:147916,20240822,1
IDFM:147916,20240821,1
IDFM:147916,20240820,1
IDFM:147916,20240819,1
IDFM:148663,20240712,1
IDFM:148663,20240714,2
IDFM:148663,20240719,1
IDFM:148663,20240718,1
IDFM:148663,20240717,1
IDFM:148663,20240716,1
IDFM:148663,20240715,1
IDFM:148663,20240726,1
IDFM:148663,20240725,1
IDFM:148663,20240724,1
IDFM:148663,20240723,1
IDFM:148663,20240722,1
IDFM:148663,20240815,1
IDFM:148664,20240718,1
IDFM:148664,20240717,1
IDFM:148664,20240716,1
IDFM:148664,20240715,1
IDFM:148664,20240725,1
IDFM:148664,20240724,1
IDFM:148664,20240723,1
IDFM:148664,20240722,1
IDFM:148664,20240815,1
IDFM:148665,20240714,2
IDFM:148665,20240830,2
IDFM:148665,20240829,2
IDFM:148665,20240828,2
IDFM:148665,20240827,2
IDFM:148665,20240826,2
IDFM:148665,20240906,2
IDFM:148665,20240905,2
IDFM:148665,20240904,2
IDFM:148665,20240903,2
IDFM:148665,20240902,2
IDFM:148674,20240801,2
IDFM:148674,20240731,2
IDFM:148674,20240730,2
IDFM:148674,20240729,2
IDFM:148674,20240808,2
IDFM:148674,20240807,2
IDFM:148674,20240806,2
IDFM:148674,20240805,2
IDFM:148674,20240815,2
IDFM:148674,20240814,2
IDFM:148674,20240813,2
IDFM:148674,20240812,2
IDFM:148674,20240822,2
IDFM:148674,20240821,2
IDFM:148674,20240820,2
IDFM:148674,20240819,2
IDFM:148674,20240830,1
IDFM:148674,20240906,1
IDFM:148679,20240802,2
IDFM:148679,20240809,2
IDFM:148679,20240816,2
IDFM:148679,20240823,2
IDFM:148679,20240829,1
IDFM:148679,20240828,1
IDFM:148679,20240827,1
IDFM:148679,20240826,1
IDFM:148679,20240905,1
IDFM:148679,20240904,1
